Ensembl_ID	mean_alive	mean_dead	log2_fc	p_value	p_adj
ENSG00000094841.14	1.4282219370597897	1.4047040889986477	0.023517848061141988	0.21028970102968053	0.6617352946310538
ENSG00000094880.11	2.0906492137697574	2.064747055446743	0.025902158323014568	0.10870078114999099	0.5566730594187225
ENSG00000094914.14	2.298412102064947	2.2759045706791614	0.02250753138578565	0.09683535691440825	0.5356477487440507
ENSG00000094916.16	2.2179514597765917	2.203271125813123	0.014680333963468684	0.4876008091235857	0.8221689390818033
ENSG00000094975.14	1.9845136438479183	1.9741295488055395	0.010384095042378805	0.6165700717222056	0.8818733587968544
ENSG00000095002.15	1.7074876774738812	1.652423542884951	0.055064134588930225	0.016649723774812893	0.35036313003629793
ENSG00000095015.6	1.8249626125652343	1.7900752595115919	0.034887353053642434	0.1673519867483657	0.6253634447653708
ENSG00000095066.12	2.096617117806941	2.096224544553629	3.925732533116566e-4	0.9879053176907331	0.9977036441604447
ENSG00000095139.14	2.7081043334494797	2.6913555863032466	0.01674874714623309	0.13776992750044656	0.5988805922843484
ENSG00000095203.14	1.4678063006327158	1.464301678082295	0.003504622550420722	0.9144527786164744	0.9826261332477184
ENSG00000095209.12	1.4405894535926655	1.3889263513098187	0.05166310228284687	0.18575136969119344	0.6422748719879435
ENSG00000095261.14	2.20692869301742	2.2001366201690216	0.006792072848398334	0.729338556844883	0.9217323646896097
ENSG00000095303.17	2.6907171071908644	2.663236107310871	0.02748099987999364	0.30010032745408544	0.7261437815476672
ENSG00000095319.14	2.033405152324247	2.036976927019412	-0.0035717746951648977	0.8614179849070681	0.9686869019223365
ENSG00000095321.17	2.0017065545506174	1.9972531248840377	0.004453429666579689	0.9118842613943758	0.9823521329031772
ENSG00000095370.20	1.2949677917629776	1.2612632723396702	0.03370451942330743	0.18459436588667194	0.6418099129845383
ENSG00000095380.11	1.8219252336045837	1.8240565681798742	-0.0021313345752904667	0.9085969155317537	0.9823499521661206
ENSG00000095383.20	1.9061556733427654	1.9224977604257971	-0.016342087083031753	0.6202573166284371	0.8838432643692786
ENSG00000095397.16	1.445613255461661	1.454038611990177	-0.008425356528515948	0.7863743506648008	0.9420801851900357
ENSG00000095485.18	1.9085460894032182	1.8936209663248522	0.01492512307836602	0.3702859445272981	0.7633811149953341
ENSG00000095539.15	1.1493476128292788	1.1184914653617302	0.03085614746754861	0.3978511158383886	0.7797584185169418
ENSG00000095564.14	1.6380244169794387	1.6065393635981604	0.03148505338127827	0.22127032120389045	0.6699152988202475
ENSG00000095574.12	1.69442481501804	1.6610574450899325	0.033367369928107626	0.0658060117277393	0.48611739113961816
ENSG00000095637.22	1.251542460056548	1.2422523375304408	0.009290122526107059	0.7881580529896886	0.9426837382666288
ENSG00000095713.14	1.7074750896820272	1.7684909673985416	-0.0610158777165144	0.4200643313430341	0.7909097936990735
ENSG00000095739.11	1.2544732251655077	1.2345520339367706	0.019921191228737145	0.7335885122354575	0.9226557007566962
ENSG00000095787.23	2.2173612101197002	2.1999318114046456	0.017429398715054667	0.19487055331114336	0.6501825853890632
ENSG00000095794.19	1.726823404679069	1.7013886953642625	0.025434709314806403	0.1740934231117385	0.6326079545669615
ENSG00000095906.17	2.1945590735434846	2.194144272186946	4.148013565385966e-4	0.9804245990839822	0.9956865888975563
ENSG00000095932.7	1.1396759545964974	1.1816231469555194	-0.041947192359022	0.5466213006030689	0.8495120626970551
ENSG00000095951.17	1.607716712025824	1.5687489625935798	0.038967749432244236	0.13383110512965526	0.5936147255704922
ENSG00000095970.17	2.1235857488418395	2.108455267863227	0.015130480978612582	0.7208746037175339	0.9196991759868268
ENSG00000096006.12	0.6825158929676631	0.7546581126816058	-0.07214221971394263	0.345488298327446	0.7515134039442422
ENSG00000096060.15	1.6880832803854302	1.6268351956637774	0.061248084721652774	0.16613076715933317	0.6238362759877215
ENSG00000096063.16	1.8996952701058252	1.8491284174986806	0.05056685260714455	0.011355508053485454	0.3283564047541947
ENSG00000096070.19	2.234878779765957	2.198348313403553	0.03653046636240376	0.0799845142049348	0.5083118844857276
ENSG00000096080.12	2.437741030578839	2.4021224145115276	0.035618616067311315	0.016813351063111888	0.35036313003629793
ENSG00000096092.6	2.579516215135993	2.5608530627548607	0.018663152381132253	0.2320057169352468	0.6779602262567058
ENSG00000096093.16	1.0772324475196406	1.0228720520938257	0.054360395425814945	0.08077375280291331	0.5083118844857276
ENSG00000096384.20	3.331061192698823	3.3145811427050544	0.01648004999376873	0.03444953527798887	0.4066788830420712
ENSG00000096401.8	2.076880118686468	2.0456678927206315	0.031212225965836282	0.056773740269159906	0.4696413338777058
ENSG00000096433.11	2.190051505881102	2.190355886200441	-3.043803193389927e-4	0.9925774373210472	0.9980817462222407
ENSG00000096654.15	1.65436238359546	1.6041222446358765	0.05024013895958346	0.03619076836876008	0.4118268437863409
ENSG00000096696.14	2.6231888166665067	2.6248440695677364	-0.001655252901229698	0.940129985317523	0.9877577152466389
ENSG00000096717.12	1.8613680659985161	1.8225985439207744	0.03876952207774176	0.02478987825273757	0.3799332101786167
ENSG00000096746.17	2.3822343358897373	2.379874605898896	0.0023597299908413305	0.8403171589357771	0.959348658206394
ENSG00000096872.17	1.3791336328775246	1.3268902945203842	0.052243338357140345	0.0781624072307034	0.5078224869963598
ENSG00000096968.14	1.1564579744574162	1.0717395728424632	0.08471840161495292	0.0014952964681394856	0.24126353045034904
ENSG00000097007.19	2.2461089432531676	2.254131940576655	-0.008022997323487324	0.7072109546548169	0.9146254621966029
ENSG00000097021.20	2.0557307026408513	2.016851864432025	0.038878838208826316	0.10199808726531498	0.5455162227609373
ENSG00000097033.14	2.200351870041948	2.1778502968058375	0.022501573236110683	0.11114999083731629	0.5613808135154786
ENSG00000097046.13	1.674031923112238	1.5692636923408572	0.10476823077138087	0.0017673297978150555	0.2634837532761
ENSG00000099194.6	2.4083336814203924	2.4167593593186902	-0.008425677898297845	0.8006215007157799	0.9477320122143609
ENSG00000099203.7	1.7575041083062255	1.7492784880045575	0.008225620301667957	0.7323251425523687	0.9223713530263291
ENSG00000099204.20	2.3206304887544604	2.348000687684392	-0.027370198929931533	0.2873938177610688	0.718586061116823
ENSG00000099219.14	2.0668531776397954	2.0493071140320858	0.017546063607709605	0.47704134971811585	0.8184045550120415
ENSG00000099246.17	2.2711537152751404	2.258443995290093	0.012709719985047219	0.3214414068001207	0.7386213270685454
ENSG00000099250.18	1.6472675559248406	1.643183613276721	0.004083942648119621	0.9044606887088178	0.9814745622669047
ENSG00000099251.14	1.0552722670347592	1.0151894575036902	0.04008280953106902	0.23033242554122682	0.676660758998525
ENSG00000099256.19	1.7298462026434156	1.7531479894768185	-0.023301786833402893	0.5990580692606211	0.8735323016666323
ENSG00000099260.11	1.4375918852187883	1.4464354399748007	-0.008843554756012395	0.8431887219969862	0.9607261760411536
ENSG00000099282.10	2.431152451697019	2.4269994137406945	0.004153037956324379	0.839409157903269	0.9590441004306818
ENSG00000099284.15	1.5487471327910811	1.5769506555064996	-0.028203522715418483	0.4528570421401783	0.8089655415802475
ENSG00000099290.17	1.9863165122068076	1.9679965581654615	0.01831995404134612	0.26154470094823024	0.7025974063233578
ENSG00000099308.10	1.654134802443233	1.6048534427335552	0.04928135970967773	0.09320856712129554	0.5304831949536054
ENSG00000099326.9	1.7440931407816165	1.734080171532874	0.01001296924874251	0.6917957320993493	0.9092229635061579
ENSG00000099330.9	2.3232953844292945	2.3069330824387997	0.01636230199049482	0.4011738617003838	0.781958925634628
ENSG00000099331.13	2.233270629968055	2.2264408142245085	0.0068298157435466855	0.7520225036057834	0.9297207167239231
ENSG00000099337.5	1.2840118166753287	1.2443010749321695	0.03971074174315925	0.34331290367296896	0.7493494877117208
ENSG00000099341.11	2.8335757151471426	2.844374850862406	-0.010799135715263475	0.4078781597895855	0.784597059386525
ENSG00000099364.18	2.027238322644763	2.033189496442261	-0.00595117379749821	0.7898573099307757	0.9438271689969686
ENSG00000099377.14	2.0202908933852295	2.043429355493482	-0.023138462108252433	0.4357004681601404	0.8003703900466883
ENSG00000099381.18	2.2137042847336548	2.2047852587513113	0.00891902598234351	0.5962240276416716	0.8720448465222626
ENSG00000099385.12	2.1540719200697946	2.154699893401981	-6.279733321865599e-4	0.9722245843992696	0.9941192150962839
ENSG00000099622.14	2.3158816185661313	2.3200000956408084	-0.004118477074677163	0.7916965763725495	0.9444719332355425
ENSG00000099624.8	2.771434427948926	2.7863659387024993	-0.014931510753573463	0.3187101616134413	0.7374305790088108
ENSG00000099783.12	2.4854222350105473	2.479550600263436	0.005871634747111276	0.5867604435287095	0.8677269026359195
ENSG00000099785.10	2.2877530655770912	2.3091091937251416	-0.021356128148050324	0.2447860510253408	0.690249351987058
ENSG00000099795.7	3.179248153344509	3.1725669926175204	0.006681160726988544	0.6152470632415697	0.8816414313720454
ENSG00000099797.15	2.6315005434803553	2.6493102214833684	-0.01780967800301303	0.2719683056568305	0.7069461568360108
ENSG00000099800.8	2.542084822449118	2.5292518698001123	0.012832952649005858	0.3817461629900559	0.7694163481563528
ENSG00000099804.9	2.4921139805644543	2.4978258532193727	-0.0057118726549183485	0.715009374994066	0.9169145453975095
ENSG00000099810.21	1.402026068472257	1.3429674451369848	0.05905862333527212	0.020495966780928698	0.3695870027132852
ENSG00000099812.9	2.223245055411921	2.2390946156128746	-0.015849560200953405	0.6736549638006931	0.903498140258407
ENSG00000099814.16	2.287407398455786	2.2841122649079	0.003295133547886131	0.9009300809102809	0.9800574116679611
ENSG00000099817.12	2.4958332601982782	2.5011407962294907	-0.005307536031212479	0.6466167513459594	0.8927353113142741
ENSG00000099821.14	2.2123322404071946	2.199943750043113	0.012388490364081406	0.40337224635563684	0.7835987297883992
ENSG00000099849.15	2.5641822032581274	2.5672459340761242	-0.0030637308179968237	0.8693930826306577	0.9706753410840454
ENSG00000099860.9	2.187503475169607	2.2640654129854028	-0.07656193781579557	0.018754678387320655	0.35781904258191244
ENSG00000099864.18	2.0960151692583087	2.0906531006513824	0.005362068606926229	0.8969766184121816	0.9795388662944001
ENSG00000099875.15	2.5862112159382056	2.591112854485706	-0.004901638547500475	0.7459233393459388	0.9277024259967017
ENSG00000099889.14	1.6062662077018668	1.622500129433845	-0.01623392173197824	0.6140707791566038	0.8811977398070521
ENSG00000099899.15	2.0029442897281036	1.9731153266527846	0.029828963075319015	0.09214636858832402	0.5277168851557051
ENSG00000099901.17	2.495679851849883	2.4706968523901347	0.024982999459748356	0.11402798535429738	0.5652675801135874
ENSG00000099904.16	2.1302350570529445	2.1394137844371635	-0.009178727384218988	0.6649964586632953	0.90023589412929494
ENSG00000099910.17	1.745731864068947	1.710177140700632	0.03555472336831489	0.1441096951217647	0.6041938079634432
ENSG00000099917.17	2.096884294572688	2.091822654405877	0.005061640166811099	0.7871914956453353	0.942218328350793
ENSG00000099940.12	1.945649655174397	1.9070752551334533	0.03857440004094359	0.03336810399099091	0.40255229354058125
ENSG00000099942.13	2.3006988279069827	2.267736248564218	0.03296257934276481	0.05347028088590943	0.4642371675347706
ENSG00000099949.21	1.041729143821258	1.03587329235772	0.005855851463537842	0.8106369790870234	0.9507238599068005
ENSG00000099953.10	2.196641174372259	2.261882276676907	-0.06524110230464819	0.28125458317282087	0.7137376856463077
ENSG00000099956.20	1.9259057404967497	1.9125979443310013	0.013307796165748398	0.45291098979762956	0.8089655415802475
ENSG00000099958.15	1.1430682568489476	1.0105828932688956	0.13248536358005203	0.006178204960113459	0.29750491236002846
ENSG00000099960.13	1.0934301595960454	1.1222510192615156	-0.02882085966547021	0.6333014004795325	0.8875121685397686
ENSG00000099968.18	1.8985197013566673	1.8844731449531889	0.014046556403478405	0.412465614524947	0.7883455791588598
ENSG00000099974.8	1.0112823701017075	0.9509334254027179	0.06034894469898966	0.05668444840569855	0.4696413338777058
ENSG00000099985.4	1.0535545314041725	1.0566249709267945	-0.0030704395226219816	0.9499134899576932	0.9886865327763824
ENSG00000099991.18	2.243453116649788	2.2348792192927824	0.008573897357005755	0.6782940440258947	0.9051946494841788
ENSG00000099992.16	1.3674033128718484	1.3527481025630608	0.01465521030878758	0.5493292200568933	0.8505800905988667
ENSG00000099994.11	2.0215439433353994	2.0994642789051245	-0.07792033556972511	0.13783948959957157	0.5988805922843484
ENSG00000099995.19	2.4529844199127564	2.441316836606851	0.011667583305905449	0.3693522773107366	0.7629344229329559
ENSG00000099998.18	1.3476050625514209	1.377463119440451	-0.029858056889030093	0.4398737806635902	0.8024862258833049
ENSG00000099999.15	1.0630557862459855	1.0615165921581526	0.0015391940878328736	0.9490558396649763	0.9886865327763824
ENSG00000100003.18	1.0490320328107965	1.0831732937848915	-0.03414126097409498	0.33018906589765307	0.7445161828035388
ENSG00000100014.20	1.5761652803553308	1.5672278321643147	0.00893744819101605	0.6703700553079606	0.9019197482783956
ENSG00000100023.19	1.8453122347165054	1.812026905955363	0.03328532876114232	0.12501017187641664	0.5824043748011615
ENSG00000100027.17	1.1732840288642175	1.1337719754906974	0.03951205337352004	0.19290083672358954	0.6486688809203305
ENSG00000100028.12	2.304963775803936	2.2887729219630106	0.016190853840925445	0.3339365159122982	0.7445161828035388
ENSG00000100029.18	2.276235388429585	2.26641403811298	0.009821350316605137	0.5215826998488138	0.8379535045119901
ENSG00000100030.15	2.3656285546025306	2.3450542249944184	0.02057432960811223	0.2149941737017849	0.6660047469912647
ENSG00000100034.14	1.2941826314347251	1.2562040085327444	0.03797862290198073	0.15017542526159183	0.6101524137365102
ENSG00000100036.13	1.1079734636840455	1.101312147989412	0.006661315694633574	0.8430443259020362	0.9607162941153606
ENSG00000100055.21	1.2755237159833603	1.2112616379183625	0.06426207806499784	0.13576112350296368	0.5963295766154071
ENSG00000100056.12	1.6151464767776549	1.6158732905134117	-7.268137357567817e-4	0.9675904520013463	0.9930053522924213
ENSG00000100058.12	1.2815562885940455	1.2643873520202054	0.01716893657384011	0.5714740312033928	0.8619022311726412
ENSG00000100060.18	1.365746964355852	1.3188005507533387	0.04694641360251328	0.14932451546992437	0.609443533675399
ENSG00000100065.15	1.662426587313738	1.6275201452079135	0.0349064421058245	0.32974965779098686	0.7444117627890432
ENSG00000100075.10	2.7250212628886397	2.7274826837137125	-0.0024614208250728353	0.8668650963367215	0.9702885174603864
ENSG00000100077.15	1.4043690832711122	1.3659090921152914	0.03845999115582077	0.22150923979132284	0.6701951749240574
ENSG00000100079.7	1.1160292063524972	1.083060649371591	0.03296855698090617	0.4677634164370552	0.8160309111647439
ENSG00000100083.19	1.9088686902846712	1.8881029818384087	0.020765708446262465	0.26906807418411827	0.7050686059627077
ENSG00000100084.14	1.4396756157882675	1.4144700585989083	0.02520555718935924	0.23144643725817016	0.6776457308125747
ENSG00000100092.24	1.1192481156644918	1.1118191570336344	0.007428958630857352	0.7903565721699413	0.9439444175034614
ENSG00000100097.12	3.1034151596890043	3.126790381308384	-0.023375221619379882	0.21162452067530726	0.6626782435745023
ENSG00000100099.21	1.507052444680003	1.4727402710549198	0.03431217362508332	0.12782443761530876	0.5853818755785617
ENSG00000100100.13	2.0757297345967713	2.0561178280148966	0.019611906581874727	0.485846785044738	0.8210029893933479
ENSG00000100104.13	1.4555869409869375	1.415041444948306	0.04054549603863156	0.07456194398317657	0.5031331939799003
ENSG00000100105.18	2.388894215705521	2.3825456317435925	0.006348583961928611	0.6801819309259298	0.9055234129288208
ENSG00000100106.22	1.941242530053513	1.95087902091124	-0.009636490857727109	0.6156430832555938	0.8817361686736882
ENSG00000100109.17	1.7160159946167766	1.6924321964814317	0.023583798135344836	0.31206175719645796	0.7336528327449263
ENSG00000100116.17	2.0277419941467794	1.989788762173684	0.0379532319730953	0.14974754602546364	0.6095388180225672
ENSG00000100124.15	1.8168096747534141	1.8098891736974663	0.006920501055947881	0.7177181144002025	0.9181390714091298
ENSG00000100129.18	2.5527352173657025	2.5391326245010464	0.013602592864656149	0.47174238547333003	0.8171163655747348
ENSG00000100138.15	2.6276773321686564	2.6249970216187144	0.002680310549942	0.8360716694540743	0.958016484781468
ENSG00000100139.13	1.9513425053738966	1.9526211595604026	-0.0012786541865059675	0.95804914008804265	0.9905423415984049
ENSG00000100142.16	1.9704840333793334	1.9566075867585704	0.013876446620763039	0.5146644918668972	0.836024484938534
ENSG00000100147.14	1.2308119647725932	1.2199000445063388	0.010911920266254427	0.6850783682738416	0.9075992488426664
ENSG00000100151.16	1.7827694035982216	1.7940581845530021	-0.011288780954780586	0.6282880885243238	0.886768638523748
ENSG00000100154.14	1.6859766839621402	1.675175333813558	0.01080135014858219	0.7238238625697082	0.9204052309008945
ENSG00000100156.10	0.8947097344066743	0.8920803760246365	0.0026293583820378164	0.9555811148752806	0.990324210027645
ENSG00000100162.15	1.8994458486312464	1.900799397722309	-0.0013535490910625558	0.9626394234905055	0.9914421303496523
ENSG00000100167.20	0.9747692443184109	0.9866521803062119	-0.011882935987800991	0.7634922890991408	0.9341249966966153
ENSG00000100170.10	1.2968740387390965	1.1662925045960604	0.13058153414303608	0.070141358646173	0.4934403190126421
ENSG00000100196.11	2.314023175135545	2.343580547136903	-0.029557372001358218	0.2974076380882411	0.7250180811782182
ENSG00000100201.23	2.686215089677597	2.6740897940902255	0.012125295587371632	0.28107263338936944	0.7137376856463077
ENSG00000100207.20	1.914678381082897	1.9178405727780083	-0.0031621916951114493	0.8970954733185983	0.9795388662944001
ENSG00000100209.11	1.8969923552841816	1.8924652764687626	0.004527078815419028	0.8202385788457827	0.9534360303960976
ENSG00000100211.10	1.9773486625213803	1.9813362656223321	-0.003987603100951809	0.8280078504947957	0.9551635605370759
ENSG00000100216.6	2.596778964700726	2.584732755146466	0.012046209554259946	0.39622155754171173	0.7784219525559274
ENSG00000100219.16	2.9194226175552465	2.8872262709649923	0.032196346590254166	0.04811141964317139	0.45390126878747056
ENSG00000100220.12	2.4284605436395115	2.410253716280927	0.018206827358584476	0.19545296954774818	0.651065338797052
ENSG00000100221.10	2.230499601592313	2.221895708060683	0.008603893531629936	0.5815631217900408	0.8667469885633904
ENSG00000100225.18	2.2237285744597255	2.213040103143651	0.010688471316074644	0.45475438341255225	0.8100360271991086
ENSG00000100226.16	2.0234974465561524	2.013722817518011	0.009774629038141303	0.616338263209558	0.8817677728388805
ENSG00000100227.18	2.3913750129912392	2.398394734216764	-0.007019721225524744	0.6454821716752215	0.8923726490252493
ENSG00000100228.12	1.756193398655933	1.7384076405648428	0.017785758091090287	0.63450120890733	0.8880289650920565
ENSG00000100234.12	2.511583945221452	2.5593911667494784	-0.0478072215280263	0.19622465723531002	0.6522546307772444
ENSG00000100239.16	2.010343466587084	2.022653487556714	-0.012310020969630298	0.5704330414112093	0.8612158011366631
ENSG00000100241.21	1.9905851640908003	2.00234235312976	-0.011757189038959837	0.6633725033296344	0.89946983331459
ENSG00000100242.15	1.8612397141486443	1.8708629537488841	-0.009623239600239808	0.7488178711969056	0.9288587206279204
ENSG00000100243.21	2.574015149697495	2.59320412277758	-0.01918897308008516	0.13704159587023182	0.5982409516218925
ENSG00000100246.13	2.0795817364856437	2.077959789736317	0.001621946749326586	0.9356132244696918	0.9873439909846109
ENSG00000100258.18	2.441340818982514	2.4401299967900867	0.0012108221924274076	0.9461079781771362	0.9885637793972778
ENSG00000100263.14	1.925265435925774	1.9143194303859867	0.010946005539787196	0.6381065665212948	0.8896666005753369
ENSG00000100266.19	2.1861788803338436	2.2078659860081045	-0.02168710567426091	0.1727083018511584	0.6296555704489629
ENSG00000100271.17	1.684435551527948	1.6832228750124807	0.0012126765154674146	0.956762459808588	0.9904562857038685
ENSG00000100280.16	2.344531966159362	2.344107876137663	4.240900216991861e-4	0.9818621861445422	0.9960747380328402
ENSG00000100281.14	1.8799818923989884	1.8540108200188754	0.02597107238011298	0.12140861049141384	0.5775476138195382
ENSG00000100284.21	1.8742758005365263	1.8894154864834873	-0.015139685946961023	0.48379590642568526	0.8206001138266242
ENSG00000100285.10	1.1051745797698174	1.0398057947050319	0.0653687850647855	0.3949910092732437	0.7778585086091837
ENSG00000100290.3	2.15011419498314	2.2145332229305645	-0.06441902794742438	0.08308194996267569	0.5103886152177501
ENSG00000100292.18	2.197442912937397	2.1534113377923068	0.04403157514509015	0.18735394220710683	0.6434667054405656
ENSG00000100294.13	2.1084578689436717	2.1208687812800062	-0.012410912336334512	0.44685172927281047	0.8056647900299514
ENSG00000100296.14	1.7019091265880253	1.6805762702619875	0.021332856326037763	0.3759513777999258	0.7664292475857633
ENSG00000100297.16	2.2032364976770986	2.1851208400461912	0.01811565763090739	0.33062778555622097	0.7445161828035388
ENSG00000100299.18	1.956510016462351	1.9551936682352646	0.0013163482270863724	0.960311827613362	0.9909666187224685
ENSG00000100300.18	2.8436073624793803	2.8601052975231993	-0.016497935043819023	0.33516221316666195	0.7449222411860157
ENSG00000100302.7	0.9283063400089953	0.9682298282869691	-0.03992348827797387	0.35115672004505294	0.7548936783230468
ENSG00000100304.13	2.3187574346850814	2.313154732759623	0.005602701925458309	0.7846793780633111	0.9409905844789466
ENSG00000100307.13	1.2561696242716542	1.256924010465768	-7.543861941137209e-4	0.9809661222063162	0.9959147702213996
ENSG00000100311.17	1.9305642665036449	1.9279858214556058	0.0025784450480390575	0.9247000059336474	0.9847164061353438
ENSG00000100316.16	3.246975845031391	3.2565577842911506	-0.009581939259759586	0.3194445275270918	0.7374305790088108
ENSG00000100319.13	1.6686358193974904	1.649009834476692	0.019625984920798478	0.435029515920085	0.7998328385559277
ENSG00000100320.23	1.9940141696334484	1.995227780084289	-0.0012136104508406742	0.9500726606838035	0.9887656147394401
ENSG00000100321.15	1.3223513964089841	1.38353604451772	-0.06118464810873592	0.17141476496751476	0.6280328228895202
ENSG00000100324.14	1.8833061837580412	1.8820084811256026	0.0012977026324385577	0.9436822066219076	0.9883096109577045
ENSG00000100325.15	2.189535860036089	2.18064297768303	0.008892882353058962	0.5953760650836677	0.8717130616733015
ENSG00000100335.15	1.7829161821293946	1.7664472912104996	0.01646889091889503	0.3803218918432393	0.7682326031867276
ENSG00000100336.17	1.5746628432174317	1.4466265308032435	0.1280363124141881	0.010783699444064734	0.3271588998458026
ENSG00000100342.21	2.5071967471419954	2.477031544262211	0.030165202879784303	0.4131231310418758	0.7885680929415176
ENSG00000100345.22	2.913141132707445	2.92032326504049	-0.007182132333044766	0.6111647879282842	0.8803900403166925
ENSG00000100347.15	2.0111671019564388	2.017735087024533	-0.006567985068094195	0.6877036501184508	0.908361688255916
ENSG00000100348.10	2.690281431617504	2.695559415418846	-0.005277983801341701	0.6561108104009301	0.896665773032722
ENSG00000100350.15	2.1533678009837622	2.1184153893830557	0.0349524116007065	0.18230748576217004	0.6403615780119218
ENSG00000100353.18	2.743024176728714	2.748813541547962	-0.005789364819248188	0.6468696302568508	0.8927353113142741
ENSG00000100354.21	1.515562281578892	1.5123099628397443	0.003252318739147775	0.8885332921966593	0.9772039105214634
ENSG00000100360.15	1.3578058651200893	1.3336813596583916	0.024124505461697643	0.30144463273578537	0.7268866744405575
ENSG00000100362.13	0.8536783594829056	0.8598345966589699	-0.006156237176064283	0.9243687036503943	0.9847164061353438
ENSG00000100364.19	1.9085692271331443	1.9107711763663122	-0.0022019492331679658	0.9248905954588421	0.9847164061353438
ENSG00000100365.16	1.399053467371733	1.3182545494373688	0.08079891793436422	0.040130587511500726	0.4236604976885278
ENSG00000100368.14	1.059652568166696	0.9364875410740173	0.12316502709267863	0.0067113014201976235	0.30355237765411425
ENSG00000100372.15	1.9263304609258856	1.9042338083922938	0.02209665253359172	0.13735366491137765	0.5988805922843484
ENSG00000100376.12	1.3319725701898824	1.34882057173295	-0.016848001543067648	0.5557910768923295	0.8535836705971696
ENSG00000100379.17	1.749073305357578	1.761294941837674	-0.012221636480095999	0.6711279713538227	0.9021891177316882
ENSG00000100380.14	2.7975752476028246	2.796068171059551	0.0015070765432736444	0.8711845304951944	0.9711440960903813
ENSG00000100385.14	1.4169950152467201	1.2988409746364304	0.11815404061028967	0.03744825054584299	0.416134131065541
ENSG00000100387.9	2.3678046341422045	2.3635860036137224	0.004218630528482148	0.7974157433627147	0.9466829757696255
ENSG00000100393.14	2.1180140877870297	2.1088884907713186	0.00912559701571114	0.6452496718019193	0.8923726490252493
ENSG00000100395.15	1.708400458141121	1.706749523434877	0.0016509347062438895	0.9174886564843734	0.9831866249079041
ENSG00000100399.16	0.9243134850548229	0.9605923832908075	-0.036278898235984625	0.2630429884137433	0.7035257328991688
ENSG00000100401.20	2.347064333985209	2.3441921540419313	0.0028721799432775974	0.8509943296605454	0.9641339653936155
ENSG00000100403.12	2.1136750751488504	2.1048503890668533	0.008824686081997157	0.7047175693937806	0.9138719390748402
ENSG00000100410.8	2.453374386550491	2.45063329492231	0.002741091628180925	0.849264311704236	0.9636734627024184
ENSG00000100412.17	1.9226136186262064	1.9195960244821568	0.0030175941440495624	0.8969592112173977	0.9795388662944001
ENSG00000100413.17	1.4691295928474029	1.4783015233760852	-0.00917193052868237	0.6485232720420138	0.8938029558312685
ENSG00000100416.15	1.4078388906072181	1.4153393887343553	-0.007500498127137156	0.7451327241506286	0.927691313604819
ENSG00000100417.12	1.3546202212086529	1.3576550218806365	-0.003034800671983584	0.9042055891176222	0.9814100216402156
ENSG00000100418.8	2.0674151752433843	2.063786165709392	0.0036290095339923667	0.8008411599290242	0.9477320122143609
ENSG00000100422.14	2.1392566837432403	2.1966658761843205	-0.057409192441080226	0.00978611783376914	0.3231379539542297
ENSG00000100425.18	1.8454719631002574	1.848411306803992	-0.0029393437037346093	0.8944915108872769	0.978466722270992
ENSG00000100426.7	1.642891981175637	1.647235016798147	-0.004343035622510039	0.8486938806674988	0.9635091634811371
ENSG00000100439.10	2.2752167073846254	2.289739587734941	-0.014522880350315681	0.4464978707059235	0.8053956474271298
ENSG00000100441.10	1.8461397211481085	1.849612033273795	-0.0034723121256865497	0.8781665628622761	0.9739290270615938
ENSG00000100442.11	2.3009769959696342	2.280260969716088	0.020716026253546183	0.2712700376753222	0.7063398792292692
ENSG00000100445.17	1.3296130381525206	1.2827115886003306	0.04690144955219	0.03913651827663337	0.42101496143031814
ENSG00000100450.13	1.043707690860283	0.9252386440917479	0.11846904676853498	0.03301752836809525	0.40255229354058125
ENSG00000100453.13	1.323140860904772	1.1808909870015958	0.14224987390317612	0.021061552484833913	0.36984341859578335
ENSG00000100461.18	1.9270971854298955	1.9333691143900051	-0.006271928960109641	0.7105852129172547	0.9155143650136618
ENSG00000100462.16	2.1739795478488664	2.147959160118481	0.026020387730385508	0.22411508361273139	0.6723452508381942
ENSG00000100478.15	1.112522945358352	1.1329086442872536	-0.02038569892890152	0.45110383466418535	0.8079354315122522
ENSG00000100479.13	1.4686224803315617	1.4178944001406104	0.05072808019095132	0.07786319409440552	0.5078224869963598
ENSG00000100483.14	1.7458681632378097	1.7456568405159298	2.1132272187984746e-4	0.9919588458769919	0.9980817462222407
ENSG00000100485.12	1.912851955558048	1.9128549794841967	-3.023926148593148e-6	0.9998798030099001	0.9998798030099001
ENSG00000100503.26	1.2146079479909146	1.216210864962156	-0.0016029169712412639	0.9442359128629574	0.9883096109577045
ENSG00000100504.17	1.978975073549049	2.016232724022129	-0.03725765047307994	0.1917723443551581	0.6482345141233732
ENSG00000100519.12	2.0463953126967986	2.0180351039883853	0.02836020870841338	0.08055608370799688	0.5083118844857276
ENSG00000100522.10	1.8969507446525693	1.8202628927297846	0.07668785192278471	5.407101472213698e-4	0.18549960177160943
ENSG00000100526.20	2.062463046821668	2.049427114884966	0.013035931936701939	0.6768429874227775	0.9044804769628338
ENSG00000100528.12	2.4217968355616843	2.404960388212456	0.0168364473492284	0.2837103681822699	0.7165936348722498
ENSG00000100532.12	1.4889428244473486	1.4745326536273125	0.01441017082003615	0.5104627067166325	0.8330669939378712
